District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
ARICANDUVA,-23.57392562533211,-46.51567871729544,Cantinho das Massas,-23.5669496242386,-46.524560432844915,Italian Restaurant
ARICANDUVA,-23.57392562533211,-46.51567871729544,Pizzaria Franette,-23.58118582963083,-46.50676039856813,Pizza Place
ARICANDUVA,-23.57392562533211,-46.51567871729544,Pizzaria La Nostra Casa I,-23.5857825182712,-46.51832329963684,Pizza Place
ARICANDUVA,-23.57392562533211,-46.51567871729544,Franciscano's,-23.561723709106445,-46.51259994506836,Pizza Place
ARICANDUVA,-23.57392562533211,-46.51567871729544,Diffato,-23.58255891754168,-46.50577344841348,Italian Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Cacau Show,-23.54157,-46.48427,Chocolate Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Casa do Pastel,-23.54129474444141,-46.48452623872727,Pastelaria
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Sodie Doces - Artur Alvim,-23.542723598227507,-46.492825903291724,Dessert Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pizzaria Carlujo,-23.538763503112914,-46.480966830871274,Pizza Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Cacau Show,-23.541036639400968,-46.49154351293332,Chocolate Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Sabor da Massa Rotisserie & Pizzaria,-23.547527500270704,-46.48256699019369,Pizza Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Perfumaria Atos,-23.54011220825049,-46.48587500444009,Cosmetics Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Bar Bola,-23.54261773075964,-46.48432516336148,Bar
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Kituutss,-23.541158780066816,-46.49189118505698,Snack Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Padaria Central de Artur Alvim,-23.54320681405168,-46.482228770373744,Bakery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Casa do Povo: Tour Arena Corinthians (Portão A),-23.54461546247074,-46.47543423621183,Tour Provider
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Camarote Festa Terraço Arena Corinthians,-23.545460299009356,-46.47434668890693,Stadium
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Arena Corinthians,-23.545564801077646,-46.47404643436719,Soccer Stadium
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Drogaria São Paulo,-23.539184563670656,-46.49067828292281,Pharmacy
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Academia Dandy,-23.541728862447215,-46.486911303573784,Gym / Fitness Center
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Sorveteria & Café Shok Térmico,-23.546485011131196,-46.48734929006574,Ice Cream Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pizzaria Fellice,-23.54091021253271,-46.49846592933099,Pizza Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Padaria Ponto do Pão,-23.52930994936653,-46.47839325773817,Café
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Poderoso Timão,-23.545380730663204,-46.4737129694688,Sporting Goods Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Starbucks,-23.540688893629724,-46.4709721089956,Coffee Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Outback Steakhouse,-23.541746,-46.47004730000003,Steakhouse
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pizzaria Artur Alvim,-23.53779731003208,-46.490614485193305,Pizza Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pastelão,-23.531115537191372,-46.48478896399113,Pastelaria
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,D' Villa Bar,-23.540197379851517,-46.50171004432182,Bar
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Lojas Americanas,-23.54194494600096,-46.48395315497568,Department Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Casa das Empadinhas,-23.545125811553504,-46.48359105874525,Snack Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Smart Fit,-23.551724419463074,-46.49410542841506,Gym / Fitness Center
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Kaikan Vila Re,-23.528601302637234,-46.49301536318495,Arts & Entertainment
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Quintal Pizza Bar,-23.53583862442684,-46.49765968322754,Pizza Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Reentry Academia,-23.52542798126098,-46.49519601947418,Gymnastics Gym
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Sushi Alvim,-23.54389448009257,-46.499595483835286,Japanese Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Colonial Churrascaria e Pizzaria,-23.535439287006902,-46.473915191477,Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Power Max - Academia,-23.53873473730224,-46.488443195848404,Gymnastics Gym
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,AUTO POSTO NOVO AGUIA DE HAIA,-23.538021773480384,-46.4766919260464,Gas Station
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,O Fidalgo,-23.53875049277483,-46.49545864622725,Bakery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,O Matuto Churrascaria Expressa,-23.539373,-46.470615,Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Kalunga,-23.540221088192784,-46.47151299412897,Paper / Office Supplies Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Saraiva,-23.54087098133336,-46.47152436835009,Bookstore
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Orion Academia 3,-23.52673119381813,-46.48238848500063,Gym / Fitness Center
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Droga Raia,-23.54017900033488,-46.48348155600999,Pharmacy
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Praça Karnick Avedis Nahas,-23.53711075571949,-46.476023786504626,Dog Run
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Praça Do Morcegão,-23.54626913668416,-46.48267973064742,Plaza
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Cacau Show,-23.546225766532917,-46.48595871121346,Chocolate Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Uehara Cosméticos,-23.52868043227518,-46.4988982412907,Cosmetics Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Twister Games,-23.53469148470549,-46.49049940128527,Video Game Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Academia Dandy,-23.53221587256901,-46.50310535313239,Gym / Fitness Center
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Smart Fit,-23.54209584180313,-46.47081659070512,Gymnastics Gym
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Americanas Express,-23.53946704251106,-46.49088215547946,Department Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Petiscaria da Villa,-23.528905622977437,-46.49598265114752,Brewery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Supermercado Dovale,-23.544051324892717,-46.489331872068206,Market
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Baked Potato,-23.540512204007307,-46.46920736915587,Fast Food Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Renner,-23.540195417138275,-46.471720837573635,Clothing Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Art Della Pasta,-23.528303795738072,-46.49953454732895,Italian Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Praça do Morcegão,-23.54520656739586,-46.48357551607642,Park
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Panificadora Três Irmãos,-23.538144160078794,-46.49028098096704,Bakery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Johnny Rockets Express,-23.540099616966366,-46.470589286315835,Burger Joint
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Domino's,-23.545519,-46.475196,Pizza Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Ragazzo,-23.539680865926673,-46.469622289661515,Italian Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Kawahara,-23.54446513746461,-46.495102940422406,Market
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Academia Fator 104,-23.54205715188199,-46.498227441051924,Gym
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pernambucanas,-23.540569486443413,-46.47022736505784,Department Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pães e Doces Anjo da Guarda III,-23.548017593623392,-46.490520519733614,Bakery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Quiosque Brahma,-23.541267680839166,-46.47149163880177,Beer Garden
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pizzaria Calahans,-23.538581825622195,-46.48063765823307,Pizza Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,O Mercado - Feira Gastronômica,-23.535660887388026,-46.47109699186391,Food Truck
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Spoleto Culinária Italiana,-23.540497746353623,-46.46913306786758,Italian Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Popeyes Louisiana Kitchen,-23.539931,-46.470589,Fried Chicken Joint
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Panificadora Zás Trás,-23.547651966579775,-46.48476547537425,Bakery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Chilli Beans,-23.540823578116424,-46.47133181364377,Accessories Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Padaria Tradição,-23.532586790303267,-46.480528940876816,Bakery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Hering Store,-23.540892659152167,-46.47154689422236,Clothing Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Doces Michele,-23.52473797369266,-46.49523310735688,Bagel Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,TNG,-23.540958788135114,-46.47150558247874,Clothing Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Rei do Mate,-23.54214568655807,-46.47090750946634,Coffee Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Charlo's Padaria,-23.54607206758537,-46.48127049343859,Bakery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,cacau show,-23.540976,-46.471205,Chocolate Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Supermercado Da Praça,-23.54582046208175,-46.49809940692999,Market
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Imaginarium,-23.54048848858444,-46.469194096070325,Gift Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,MB Studio,-23.55131578734576,-46.49666711745776,Music Venue
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Rei do Mate,-23.5407938258135,-46.46981077540888,Café
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Feira Livre,-23.552687638956026,-46.48985806830426,Farmers Market
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pizza Hut,-23.54074772209435,-46.47104533122198,Pizza Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Drogasil,-23.540792236620128,-46.470819903597864,Pharmacy
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Nike Store,-23.544175400485187,-46.5005523392827,Sporting Goods Shop
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Taco Bell,-23.53997752459686,-46.470638954499215,Taco Place
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,KFC,-23.54074772209435,-46.47104533122198,Fried Chicken Joint
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Estrela Guia Padaria E Restaurante,-23.529256725783682,-46.49763177745877,Bakery
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Mercado Central do Coimbra,-23.531503250339348,-46.47803010478461,Grocery Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Livantto,-23.540384422297986,-46.46926051831682,Brazilian Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Tabacaria e Lounge Samir,-23.528097720248205,-46.49958946241107,Hookah Bar
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Simetria Sports,-23.546516907421545,-46.50137392650173,Gym
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,DKJ.online,-23.556438201374615,-46.48435677522536,Paper / Office Supplies Store
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Pro Gym Academia,-23.553573329630034,-46.491361516943314,Gym / Fitness Center
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Cafe Moinho,-23.540741021916478,-46.46920526655777,Café
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Mün Sushi,-23.529338710041255,-46.49772964847005,Sushi Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Cinépolis,-23.54045254019395,-46.46917223465556,Movie Theater
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Praça Aramã,-23.53209995187909,-46.48638207700118,Plaza
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,McDonald's,-23.52924319212268,-46.47095609933122,Fast Food Restaurant
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Chama Super Mercado,-23.554467720391663,-46.49240231136225,Supermarket
ARTUR ALVIM,-23.540212962572873,-46.4858315491458,Habib's,-23.553992665139337,-46.491347878160774,Fast Food Restaurant
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Tok&Stok,-23.52623955562319,-46.67320367388458,Furniture / Home Store
BARRA FUNDA,-23.521252934206732,-46.67391669298307,+QVip Club Life,-23.51914302278952,-46.676076766211686,Nightclub
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Decathlon,-23.515226135010618,-46.67377635925153,Sporting Goods Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Motel Caribe,-23.521842076421287,-46.669207717956,Motel
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Fogão Gaúcho,-23.518998913642523,-46.67751862404191,Churrascaria
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Glow Pop,-23.52436645218906,-46.67168221904789,Music Venue
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Overnight Motel,-23.519816253214202,-46.67505385230374,Motel
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Ibis Styles Barra Funda,-23.5190753,-46.6763351,Hotel
BARRA FUNDA,-23.521252934206732,-46.67391669298307,A.Dias Ar Condicionado (MPS Distribuidora Mercantil),-23.519766614772255,-46.671998328306415,Department Store
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Teatro Bradesco,-23.52603786377056,-46.680258110552735,Theater
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Coffee Sweet Coffee,-23.527303,-46.676149,Café
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Apple Motel,-23.51807788971455,-46.67601406990234,Motel
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Allianz Parque - Gol Norte (Inferior),-23.526844,-46.67896,Soccer Stadium
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Allianz Parque,-23.52755619129457,-46.678547859191895,Soccer Stadium
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Harley Davidson ABA,-23.51733085669498,-46.67925360287126,Motorcycle Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Parque Jardim das Perdizes,-23.519962673596,-46.68221755945545,Park
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Mr. Cheney,-23.52729421704972,-46.67441342875853,Dessert Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Cobasi,-23.524740917587597,-46.68192209142164,Pet Store
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Záffari Hipermercado,-23.52629414200466,-46.68070833238436,Big Box Store
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Outback Steakhouse,-23.527175196921913,-46.67460556954119,Steakhouse
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Sociedade Esportiva Palmeiras,-23.52773799507776,-46.6793170540312,Athletics & Sports
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Sala IMAX,-23.52647419409225,-46.680410517559125,Movie Theater
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Teatro J. Safra,-23.51647871877186,-46.676810329033614,Theater
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Livraria Cultura,-23.52701962184212,-46.681137589101425,Bookstore
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Outback Steakhouse,-23.526829964726563,-46.680924227014145,Steakhouse
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Bacio di Latte,-23.526469118091924,-46.681322283363,Ice Cream Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Lumini Motel,-23.51689997188017,-46.66557924347937,Motel
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Pastelaria Brasileira,-23.52676874295771,-46.68175746608886,Pastelaria
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Bourbon Shopping,-23.526519896988468,-46.68092999725655,Shopping Mall
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Giga Atacado,-23.516263989749707,-46.670417915035905,Big Box Store
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Espaço das Américas,-23.528076629882797,-46.66810658275761,Music Venue
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Urbã Cozinha Vegana,-23.529629,-46.67224,Vegetarian / Vegan Restaurant
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Anna Pegova,-23.525660265189405,-46.68124405116881,Cosmetics Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Posto de Emissão de Passaporte,-23.527257584868106,-46.674255683368465,Business Service
BARRA FUNDA,-23.521252934206732,-46.67391669298307,EVS - Espaço Vida Saudável,-23.526635678277007,-46.67556786956479,Food & Drink Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Nagairô Sushi,-23.52719298903136,-46.67869604435533,Japanese Restaurant
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Choperia,-23.525872851837644,-46.68331031087774,Music Venue
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Casa de Pedra,-23.530328720771184,-46.678440978132116,Climbing Gym
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Villa Bowling,-23.526690685159053,-46.67498810235204,Bowling Alley
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Almanara,-23.526903119737497,-46.68133141943318,Middle Eastern Restaurant
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Lindt,-23.526499119842097,-46.681489531015316,Chocolate Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Starbucks,-23.52662588929514,-46.680369232412964,Coffee Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,MAC Cosmetics,-23.525719628505282,-46.68129312822021,Cosmetics Shop
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Leggera Pizza Napoletana,-23.52960944377901,-46.67901079514243,Pizza Place
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Parque da Água Branca,-23.53076140700934,-46.66889596717243,Park
BARRA FUNDA,-23.521252934206732,-46.67391669298307,ACM São Paulo,-23.513365042428774,-46.66957442994384,Gym / Fitness Center
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Memorial da América Latina,-23.52742596433406,-46.66541111466943,Cultural Center
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Gol Sul,-23.527633734718016,-46.67856120891978,Soccer Stadium
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Lig Esfiha,-23.528811623307732,-46.67174577713013,Middle Eastern Restaurant
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Academia no Palmeiras,-23.526233,-46.67848,Soccer Stadium
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Cabana de Minas,-23.52759345501866,-46.67576037540767,Mineiro Restaurant
BARRA FUNDA,-23.521252934206732,-46.67391669298307,G.R.C.E.S. Mancha Verde,-23.51595382270123,-46.67963303588653,General Entertainment
BARRA FUNDA,-23.521252934206732,-46.67391669298307,Lá Em Minas,-23.528231898104735,-46.67135373492301,Brazilian Restaurant
